copyright	zengfr	site:http://github.com/zengfr/romhack
spr;FFFF90B4; 1; 0; 0; 0; 0;   4;   2;       0;       0;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFF9534; 1; 2; 0; 0; 0;  28;   2;   2A4A8;       0;   2A49C;a0:   2A4A8;2168;8000;     401;  C2	
spr;FFFF9534; 1; 2; 0; 0; 0;  28;   2;   2A4A8;       0;   2A49C;a0:   2A4B2;3484;8000;     401;  C2	
spr;FFFF9534; 1; 2; 0; 0; 0;  28;   2;   2A4B2;       0;   2A49C;a0:   2A4BC;348C;8000;     401;  C2	
spr;FFFF9534; 1; 2; 0; 0; 0;  28;   2;   2A4BC;       0;   2A49C;a0:   2A4C6;3488;8000;     481;  C2	
spr;FFFF9534; 1; 2; 8; 0; 0;   0;   C;   27124;       0;   270FE;a0:   27124;1B60;8000;       A;   0	
spr;FFFF9534; 1; 2; 8; 0; 0;   0;   C;   27124;       0;   270FE;a0:   2712E;1B64;8000;       A;   0	
spr;FFFF9534; 1; 2; 8; 0; 0;   0;   C;   2712E;       0;   270FE;a0:   27124;1B60;8000;       A;   0	
spr;FFFF9534; 1; 2; 8; 0; 0;   0;   C;   2712E;       0;   270FE;a0:   2712E;1B64;8000;       A;   0	
spr;FFFF9534; 1; 2; 8; 0; 0;   0;   C;   27142;       0;   270FE;a0:   27124;1B60;8000;       A;   0	
spr;FFFF9534; 1; 2; 8; 0; 0;   0;   C;   27142;       0;   270FE;a0:   27142;1B6C;8000;       A;   0	
spr;FFFF9534; 1; 2; 8; 0; 0;   0;   C;   27268;       0;   270FE;a0:   27142;1B6C;8000;       A;   0	
spr;FFFF9534; 1; 2; C; 0; 0;   0;   C;   27124;       0;   270FE;a0:   271C6;1B40;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   271C6;       0;   270FE;a0:   271C6;1B40;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   271C6;       0;   270FE;a0:   271D0;1B44;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   271D0;       0;   270FE;a0:   271DA;1B48;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   271DA;       0;   270FE;a0:   271E4;1B4C;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   271E4;       0;   270FE;a0:   271EE;1B50;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   271EE;       0;   270FE;a0:   271F8;1B54;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   271F8;       0;   270FE;a0:   27202;1B58;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   27202;       0;   270FE;a0:   2720C;1B5C;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   2720C;       0;   270FE;a0:   27216;3080;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   27216;       0;   270FE;a0:   27220;3084;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   27220;       0;   270FE;a0:   2722A;3088;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   2722A;       0;   270FE;a0:   27234;308C;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   27234;       0;   270FE;a0:   2723E;3090;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   2723E;       0;   270FE;a0:   27248;3094;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   27248;       0;   270FE;a0:   27252;3098;8000;       1;   0	
spr;FFFF9534; 1; 2; C; 2; 0;   0;   C;   27252;       0;   270FE;a0:   2725C;309C;8000;      81;   0	
spr;FFFF9534; 1; 4; 0; 0; 0;   C;   0;   2893E;       0;   28904;a0:   2893E;212C;8000;       2;   0	
spr;FFFF9534; 1; 4; 0; 0; 0;   C;   0;   2893E;       0;   28904;a0:   28948;2130;8000;      82;   0	
spr;FFFF9534; 1; 4; 0; 0; 0;   C;   0;   2896A;       0;   28904;a0:   2893E;212C;8000;       2;   0	
spr;FFFF95F4; 1; 0; 0; 0; 0;   4;   2;       0;       0;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFF95F4; 1; 0; 0; 0; 0;   4;   2;   28234;       0;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFF95F4; 1; 0; 0; 0; 0;   4;   2;   2A010;       0;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFF95F4; 1; 0; 0; 0; 0;   4;   2;   2A01C;   2A364;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFF95F4; 1; 0; 0; 0; 0;  14;   2;   27C0E;       0;   2998C;a0:   29994;1D10;8000;      8A;8384	
spr;FFFF95F4; 1; 0; 0; 0; 0;  20;   0;   2A010;       0;   2A00A;a0:   2A010;334C;8000;      8A;  C1	
spr;FFFF95F4; 1; 0; 0; 0; 0;  20;   0;   2A364;   2A364;   2A00A;a0:   2A01C;3350;8000;      8A;  C1	
spr;FFFF95F4; 1; 0; 0; 0; 0;  20;   0;   2A4B2;       0;   2A00A;a0:   2A010;334C;8000;      8A;  C1	
spr;FFFF95F4; 1; 0; 0; 0; 0;  20;   1;       0;       0;   2A00A;a0:   2A010;334C;8000;      8A;  C1	
spr;FFFF95F4; 1; 0; 0; 0; 0;  20;   1;   2A4C6;       0;   2A00A;a0:   2A010;334C;8000;      8A;  C1	
spr;FFFF95F4; 1; 0; 0; 0; 0;  28;   1;   28234;       0;   2A49C;a0:   2A4B2;3484;8000;     401;  C2	
spr;FFFF95F4; 1; 0; 0; 0; 0;  28;   3;       0;       0;   2A49C;a0:   2A4B2;3484;8000;     401;  C2	
spr;FFFF95F4; 1; 0; 0; 2; 0;   0;  1A;   27C7E;       0;   27B12;a0:   27BDC;1C18;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 0; 2; 0;   0;  1A;   28234;       0;   27B12;a0:   27C7E;1CE0;8000;      28;  AC	
spr;FFFF95F4; 1; 0; 0; 2; 0;  24;  10;   29994;       0;   2A174;a0:   2A364;2A18;8000;      8A;  BD	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27BDC;       0;   27B12;a0:   27BDC;1C18;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27BDC;       0;   27B12;a0:   27BE6;1C1C;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27BE6;       0;   27B12;a0:   27BF0;1C20;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27BF0;       0;   27B12;a0:   27BFA;1C24;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27BFA;       0;   27B12;a0:   27C04;1C28;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27C04;       0;   27B12;a0:   27C0E;1C2C;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27C0E;       0;   27B12;a0:   27C18;1C30;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27C18;       0;   27B12;a0:   27C22;1C34;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27C22;       0;   27B12;a0:   27C2C;1C38;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27C2C;       0;   27B12;a0:   27C36;1C3C;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27C36;       0;   27B12;a0:   27C40;1C40;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27C40;       0;   27B12;a0:   27C4A;1C44;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27C4A;       0;   27B12;a0:   27C54;1C48;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27C4A;       0;   27B12;a0:   27C7E;1CE0;8000;      28;  AC	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27C54;       0;   27B12;a0:   27C5E;1C4C;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27C5E;       0;   27B12;a0:   27C68;1C50;8000;     401;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;   0;  1A;   27C68;       0;   27B12;a0:   27C72;1C54;8000;     481;  B4	
spr;FFFF95F4; 1; 0; 2; 2; 0;  24;  10;   2A364;       0;   2A174;a0:   2A364;2A18;8000;      8A;  BD	
spr;FFFF95F4; 1; 2; 0; 0; 0;   0;  1A;   27C7E;       0;   27B12;a0:   27C7E;1CE0;8000;      28;  AC	
spr;FFFF95F4; 1; 2; 0; 0; 0;   0;  1A;   27C7E;       0;   27B12;a0:   27C88;1CE0;8000; 1000085;  AC	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28234;       0;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28234;       0;   28102;a0:   2823E; 734;8000;     402;  5A	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28234;   2A364;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28234;   2A364;   28102;a0:   2823E; 734;8000;     402;  5A	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   2823E;       0;   28102;a0:   28248; 738;8000;     402;  5A	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   2823E;   2A364;   28102;a0:   28248; 738;8000;     402;  5A	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28248;       0;   28102;a0:   28252; 73C;8000;     402;  5B	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28248;   2A364;   28102;a0:   28252; 73C;8000;     402;  5B	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28252;       0;   28102;a0:   2825C; 740;8000;     402;  5B	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28252;   2A364;   28102;a0:   2825C; 740;8000;     402;  5B	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   2825C;       0;   28102;a0:   28266; 744;8000;     402;  5B	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   2825C;   2A364;   28102;a0:   28266; 744;8000;     402;  5B	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28266;       0;   28102;a0:   28270; 748;8000;     402;  5C	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28266;   2A364;   28102;a0:   28270; 748;8000;     402;  5C	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28270;       0;   28102;a0:   2827A; 74C;8000;     402;  5C	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28270;   2A364;   28102;a0:   2827A; 74C;8000;     402;  5C	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   2827A;       0;   28102;a0:   28284; 750;8000;     402;   0	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   2827A;   2A364;   28102;a0:   28284; 750;8000;     402;   0	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28284;       0;   28102;a0:   2828E; 754;8000;     402;   0	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28284;   2A364;   28102;a0:   2828E; 754;8000;     402;   0	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   2828E;       0;   28102;a0:   28298;2170;8000;     402;   0	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   2828E;   2A364;   28102;a0:   28298;2170;8000;     402;   0	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28298;       0;   28102;a0:   282A2;2174;8000;     402;   0	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   28298;   2A364;   28102;a0:   282A2;2174;8000;     402;   0	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   282A2;       0;   28102;a0:   282AC;2178;8000;     482;   0	
spr;FFFF95F4; 1; 2; 0; 0; 0;   4;   2;   282A2;   2A364;   28102;a0:   282AC;2178;8000;     482;   0	
spr;FFFF95F4; 1; 2; 0; 0; 0;  24;  10;   2A364;   2A364;   2A174;a0:   2A364;2A18;8000;      8A;  BD	
spr;FFFF95F4; 1; 2; 0; 0; 0;  28;   1;   2A4A8;       0;   2A49C;a0:   2A4A8;2168;8000;     401;  C2	
spr;FFFF95F4; 1; 2; 0; 0; 0;  28;   1;   2A4A8;       0;   2A49C;a0:   2A4B2;3484;8000;     401;  C2	
spr;FFFF95F4; 1; 2; 0; 0; 0;  28;   1;   2A4B2;       0;   2A49C;a0:   2A4BC;348C;8000;     401;  C2	
spr;FFFF95F4; 1; 2; 0; 0; 0;  28;   1;   2A4BC;       0;   2A49C;a0:   2A4C6;3488;8000;     481;  C2	
spr;FFFF95F4; 1; 2; 0; 0; 0;  28;   3;   2A4A8;       0;   2A49C;a0:   2A4A8;2168;8000;     401;  C2	
spr;FFFF95F4; 1; 2; 0; 0; 0;  28;   3;   2A4A8;       0;   2A49C;a0:   2A4B2;3484;8000;     401;  C2	
spr;FFFF95F4; 1; 2; 0; 0; 0;  28;   3;   2A4B2;       0;   2A49C;a0:   2A4BC;348C;8000;     401;  C2	
spr;FFFF95F4; 1; 2; 0; 0; 0;  28;   3;   2A4BC;       0;   2A49C;a0:   2A4C6;3488;8000;     481;  C2	
spr;FFFF95F4; 1; 2; 8; 0; 0;   0;  1A;   27B44;       0;   27B12;a0:   27BDC;1C18;8000;     401;  B4	
spr;FFFF95F4; 1; 2; 8; 0; 0;   0;  1A;   27C7E;       0;   27B12;a0:   27B44;1C1C;8000;       A;   0	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27BDC;       0;   27B12;a0:   27BDC;1C18;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27BDC;       0;   27B12;a0:   27BE6;1C1C;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27BE6;       0;   27B12;a0:   27BF0;1C20;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27BF0;       0;   27B12;a0:   27BFA;1C24;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27BFA;       0;   27B12;a0:   27C04;1C28;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27C04;       0;   27B12;a0:   27C0E;1C2C;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27C0E;       0;   27B12;a0:   27C18;1C30;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27C18;       0;   27B12;a0:   27C22;1C34;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27C22;       0;   27B12;a0:   27C2C;1C38;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27C2C;       0;   27B12;a0:   27C36;1C3C;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27C36;       0;   27B12;a0:   27C40;1C40;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27C40;       0;   27B12;a0:   27C4A;1C44;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27C4A;       0;   27B12;a0:   27C54;1C48;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27C54;       0;   27B12;a0:   27C5E;1C4C;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27C5E;       0;   27B12;a0:   27C68;1C50;8000;     401;  B4	
spr;FFFF95F4; 1; 2;1C; 0; 0;   0;  1A;   27C68;       0;   27B12;a0:   27C72;1C54;8000;     481;  B4	
spr;FFFF96B4; 1; 0; 0; 0; 0;   0;   4;   276E8;   28BF2;   26A3C;a0:   26BA6;1CF4;8000;      28;  A2	
spr;FFFF96B4; 1; 0; 0; 0; 0;   0;   C;   28234;       0;   270FE;a0:   27268;1CE8;8000;      28;  A6	
spr;FFFF96B4; 1; 0; 0; 0; 0;   0;  12;   28192;       0;   2757E;a0:   276E8;1CC4;8000;      28;  A9	
spr;FFFF96B4; 1; 0; 0; 0; 0;   0;  12;   28BF2;   28BF2;   2757E;a0:   276E8;1CC4;8000;      28;  A9	
spr;FFFF96B4; 1; 0; 0; 0; 0;   0;  12;   29AD2;       0;   2757E;a0:   276E8;1CC4;8000;      28;  A9	
spr;FFFF96B4; 1; 0; 0; 0; 0;   4;   0;   2A010;       0;   28102;a0:   28192; 5E8;8000;     402;   0	
spr;FFFF96B4; 1; 0; 0; 0; 0;   4;   1;   28192;       0;   28102;a0:   28192; 5E8;8000;     402;   0	
spr;FFFF96B4; 1; 0; 0; 0; 0;   4;   1;   28234;       0;   28102;a0:   28192; 5E8;8000;     402;   0	
spr;FFFF96B4; 1; 0; 0; 0; 0;   4;   2;   28234;       0;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFF96B4; 1; 0; 0; 0; 0;   4;   2;   2A010;       0;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFF96B4; 1; 0; 0; 0; 0;   4;   2;   2A01C;       0;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFF96B4; 1; 0; 0; 0; 0;   4;   2;   2A4B2;       0;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFF96B4; 1; 0; 0; 0; 0;  14;   C;   28192;       0;   29AC8;a0:   29AD2;1CF8;8000;      8A;B900	
spr;FFFF96B4; 1; 0; 0; 0; 0;  1C;   0;   28234;       0;   29EB4;a0:   29EB8;2150;8000;     48A;  C1	
spr;FFFF96B4; 1; 0; 0; 0; 0;  20;   0;       0;       0;   2A00A;a0:   2A010;334C;8000;      8A;  C1	
spr;FFFF96B4; 1; 0; 0; 0; 0;  20;   0;   276E8;       0;   2A00A;a0:   2A01C;3350;8000;      8A;  C1	
spr;FFFF96B4; 1; 0; 0; 0; 0;  20;   0;   28234;       0;   2A00A;a0:   2A010;334C;8000;      8A;  C1	
spr;FFFF96B4; 1; 0; 0; 0; 0;  20;   0;   2A4BC;       0;   2A00A;a0:   2A010;334C;8000;      8A;  C1	
spr;FFFF96B4; 1; 0; 0; 0; 0;  20;   1;       0;       0;   2A00A;a0:   2A010;334C;8000;      8A;  C1	
spr;FFFF96B4; 1; 0; 0; 0; 0;  28;   4;       0;       0;   2A49C;a0:   2A4A8;2168;8000;     401;  C2	
spr;FFFF96B4; 1; 0; 0; 0; 0;  28;   5;   28234;       0;   2A49C;a0:   2A4A8;2168;8000;     401;  C2	
spr;FFFF96B4; 1; 0; 0; 2; 0;  10;   7;   276E8;       0;   28B54;a0:   28BF2;297C;8000;      8A;  BE	
spr;FFFF96B4; 1; 0; 2; 2; 0;  10;   7;   28BF2;   28BF2;   28B54;a0:   28BF2;297C;8000;      8A;  BE	
spr;FFFF96B4; 1; 2; 0; 0; 0;   0;   4;   26B72;   28BF2;   26A3C;a0:   26BA6;1CF4;8000;      28;  A2	
spr;FFFF96B4; 1; 2; 0; 0; 0;   0;   4;   26BA6;   28BF2;   26A3C;a0:   26BA6;1CF4;8000;      28;  A2	
spr;FFFF96B4; 1; 2; 0; 0; 0;   0;   4;   26BA6;   28BF2;   26A3C;a0:   26BB0;1CF4;8000; 1000085;  A2	
spr;FFFF96B4; 1; 2; 0; 0; 0;   0;   C;   27248;       0;   270FE;a0:   27268;1CE8;8000;      28;  A6	
spr;FFFF96B4; 1; 2; 0; 0; 0;   0;   C;   27268;       0;   270FE;a0:   27268;1CE8;8000;      28;  A6	
spr;FFFF96B4; 1; 2; 0; 0; 0;   0;   C;   27268;       0;   270FE;a0:   27272;1CE8;8000; 1000085;  A6	
spr;FFFF96B4; 1; 2; 0; 0; 0;   0;  12;   276B4;       0;   2757E;a0:   276E8;1CC4;8000;      28;  A9	
spr;FFFF96B4; 1; 2; 0; 0; 0;   0;  12;   276E8;       0;   2757E;a0:   276E8;1CC4;8000;      28;  A9	
spr;FFFF96B4; 1; 2; 0; 0; 0;   0;  12;   276E8;       0;   2757E;a0:   276F2;1CC4;8000; 1000085;  A9	
spr;FFFF96B4; 1; 2; 0; 0; 0;   0;  12;   276E8;   28BF2;   2757E;a0:   276E8;1CC4;8000;      28;  A9	
spr;FFFF96B4; 1; 2; 0; 0; 0;   0;  12;   276E8;   28BF2;   2757E;a0:   276F2;1CC4;8000; 1000085;  A9	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   28192;       0;   28102;a0:   28192; 5E8;8000;     402;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   28192;       0;   28102;a0:   2819C; 5EC;8000;     402;  5D	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   2819C;       0;   28102;a0:   281A6; 5F0;8000;     402;  5D	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   281A6;       0;   28102;a0:   281B0; 5F4;8000;     402;  5E	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   281B0;       0;   28102;a0:   281BA; 5F8;8000;     402;  5E	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   281BA;       0;   28102;a0:   281C4; 5FC;8000;     402;  5E	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   281C4;       0;   28102;a0:   281CE; 600;8000;     402;  5F	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   281CE;       0;   28102;a0:   281D8; 604;8000;     402;  5F	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   281D8;       0;   28102;a0:   281E2; 608;8000;     403;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   281E2;       0;   28102;a0:   281EC; 60C;8000;     404;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   281EC;       0;   28102;a0:   281F6; 610;8000;     405;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   281F6;       0;   28102;a0:   28200; 614;8000;     406;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   28200;       0;   28102;a0:   2820A; 618;8000;     407;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   2820A;       0;   28102;a0:   28214; 61C;8000;     408;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   28214;       0;   28102;a0:   2821E; 620;8000;     408;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   0;   2821E;       0;   28102;a0:   28228; 624;8000;     48A;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   28192;       0;   28102;a0:   28192; 5E8;8000;     402;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   28192;       0;   28102;a0:   2819C; 5EC;8000;     402;  5D	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   2819C;       0;   28102;a0:   281A6; 5F0;8000;     402;  5D	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   281A6;       0;   28102;a0:   281B0; 5F4;8000;     402;  5E	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   281B0;       0;   28102;a0:   281BA; 5F8;8000;     402;  5E	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   281BA;       0;   28102;a0:   281C4; 5FC;8000;     402;  5E	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   281C4;       0;   28102;a0:   281CE; 600;8000;     402;  5F	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   281CE;       0;   28102;a0:   281D8; 604;8000;     402;  5F	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   281D8;       0;   28102;a0:   281E2; 608;8000;     403;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   281E2;       0;   28102;a0:   281EC; 60C;8000;     404;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   281EC;       0;   28102;a0:   281F6; 610;8000;     405;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   281F6;       0;   28102;a0:   28200; 614;8000;     406;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   28200;       0;   28102;a0:   2820A; 618;8000;     407;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   2820A;       0;   28102;a0:   28214; 61C;8000;     408;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   28214;       0;   28102;a0:   2821E; 620;8000;     408;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   1;   2821E;       0;   28102;a0:   28228; 624;8000;     48A;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   28234;       0;   28102;a0:   28234; 730;8000;     402;  5A	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   28234;       0;   28102;a0:   2823E; 734;8000;     402;  5A	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   2823E;       0;   28102;a0:   28248; 738;8000;     402;  5A	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   28248;       0;   28102;a0:   28252; 73C;8000;     402;  5B	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   28252;       0;   28102;a0:   2825C; 740;8000;     402;  5B	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   2825C;       0;   28102;a0:   28266; 744;8000;     402;  5B	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   28266;       0;   28102;a0:   28270; 748;8000;     402;  5C	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   28270;       0;   28102;a0:   2827A; 74C;8000;     402;  5C	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   2827A;       0;   28102;a0:   28284; 750;8000;     402;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   28284;       0;   28102;a0:   2828E; 754;8000;     402;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   2828E;       0;   28102;a0:   28298;2170;8000;     402;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   28298;       0;   28102;a0:   282A2;2174;8000;     402;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;   4;   2;   282A2;       0;   28102;a0:   282AC;2178;8000;     482;   0	
spr;FFFF96B4; 1; 2; 0; 0; 0;  10;   7;   28BF2;   28BF2;   28B54;a0:   28BF2;297C;8000;      8A;  BE	
spr;FFFF96B4; 1; 2; 0; 0; 0;  28;   4;   2A4A8;       0;   2A49C;a0:   2A4B2;3484;8000;     401;  C2	
spr;FFFF96B4; 1; 2; 0; 0; 0;  28;   4;   2A4B2;       0;   2A49C;a0:   2A4BC;348C;8000;     401;  C2	
spr;FFFF96B4; 1; 2; 0; 0; 0;  28;   5;   2A4A8;       0;   2A49C;a0:   2A4A8;2168;8000;     401;  C2	
spr;FFFF96B4; 1; 2; 0; 0; 0;  28;   5;   2A4A8;       0;   2A49C;a0:   2A4B2;3484;8000;     401;  C2	
spr;FFFF96B4; 1; 2; 0; 0; 0;  28;   5;   2A4B2;       0;   2A49C;a0:   2A4BC;348C;8000;     401;  C2	
spr;FFFF96B4; 1; 2; 0; 0; 0;  28;   5;   2A4BC;       0;   2A49C;a0:   2A4C6;3488;8000;     481;  C2	
