copyright	zengfr	site:http://github.com/zengfr/romhack
	
   26650;1C78;8000;       A;   0;FFFF93B4; 1; 0; 2; 8; 0; 0;   0;   0;   26650;   2A358;   265F4;	
   269B6;1978;8000;     401;  AE;FFFF9234; 1; 1; 2; C; 2; 0;   0;   2;   269AC;       0;   268BC;	
   269B6;1978;8000;     401;  AE;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;   2;   269AC;       0;   268BC;	
   269B6;1978;8000;     401;  AE;FFFF92F4; 1; 0; 2; C; 2; 0;   0;   2;   269AC;       0;   268BC;	
   269B6;1978;8000;     401;  AE;FFFF92F4; 2; 0; 2;10; 0; 0;   0;   2;   269AC;       0;   268BC;	
   269B6;1978;8000;     401;  AE;FFFF9474; 1; 0; 0; 2; 2; 0;   0;   2;   269AC;       0;   268BC;	
   269B6;1978;8000;     401;  AE;FFFF95F4; 1; 0; 0; 2; 2; 0;   0;   2;   269AC;       0;   268BC;	
   269B6;1978;8000;     401;  AE;FFFF9774; 1; 0; 0; 2; 2; 0;   0;   2;   269AC;   2A216;   268BC;	
   269B6;1978;8000;     401;  AE;FFFF9774; 1; 0; 2; C; 2; 0;   0;   2;   269AC;   2A216;   268BC;	
   269B6;1978;8000;     401;  AE;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;   2;   269AC;   28B82;   268BC;	
   269B6;1978;8000;     401;  AE;FFFF98F4; 1; 0; 2; C; 2; 0;   0;   2;   269AC;   28B82;   268BC;	
   269B6;1978;8000;     401;  AE;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;   2;   269AC;   2A28A;   268BC;	
   269B6;1978;8000;     401;  AE;FFFF99B4; 1; 3; 2; C; 2; 0;   0;   2;   269AC;   2A28A;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF9234; 1; 0; 0; 2; 2; 0;   0;   2;   269B6;       0;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF9234; 1; 1; 2; C; 2; 0;   0;   2;   269B6;       0;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;   2;   269B6;       0;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF92F4; 1; 0; 2; C; 2; 0;   0;   2;   269B6;       0;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF92F4; 2; 0; 2;10; 0; 0;   0;   2;   269B6;       0;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF9474; 1; 0; 0; 2; 2; 0;   0;   2;   269B6;       0;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF95F4; 1; 0; 0; 2; 2; 0;   0;   2;   269B6;       0;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF9774; 1; 0; 0; 2; 2; 0;   0;   2;   269B6;   2A216;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF9774; 1; 0; 2; C; 2; 0;   0;   2;   269B6;   2A216;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;   2;   269B6;   28B82;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF98F4; 1; 0; 2; C; 2; 0;   0;   2;   269B6;   28B82;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;   2;   269B6;   2A28A;   268BC;	
   269C0;197C;8000;     401;  AE;FFFF99B4; 1; 3; 2; C; 2; 0;   0;   2;   269B6;   2A28A;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF9234; 1; 0; 0; 2; 2; 0;   0;   2;   269C0;       0;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF9234; 1; 1; 2; C; 2; 0;   0;   2;   269C0;       0;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;   2;   269C0;       0;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF92F4; 1; 0; 2; C; 2; 0;   0;   2;   269C0;       0;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF92F4; 2; 0; 2;10; 0; 0;   0;   2;   269C0;       0;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF9474; 1; 0; 0; 2; 2; 0;   0;   2;   269C0;       0;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF95F4; 1; 0; 0; 2; 2; 0;   0;   2;   269C0;       0;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF9774; 1; 0; 0; 2; 2; 0;   0;   2;   269C0;   2A216;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF9774; 1; 0; 2; C; 2; 0;   0;   2;   269C0;   2A216;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;   2;   269C0;   28B82;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF98F4; 1; 0; 2; C; 2; 0;   0;   2;   269C0;   28B82;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;   2;   269C0;   2A28A;   268BC;	
   269CA;1980;8000;     401;  AE;FFFF99B4; 1; 3; 2; C; 2; 0;   0;   2;   269C0;   2A28A;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF9234; 1; 0; 0; 2; 2; 0;   0;   2;   269CA;       0;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF9234; 1; 1; 2; C; 2; 0;   0;   2;   269CA;       0;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;   2;   269CA;       0;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF92F4; 1; 0; 2; C; 2; 0;   0;   2;   269CA;       0;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF92F4; 2; 0; 2;10; 0; 0;   0;   2;   269CA;       0;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF9474; 1; 0; 0; 2; 2; 0;   0;   2;   269CA;       0;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF95F4; 1; 0; 0; 2; 2; 0;   0;   2;   269CA;       0;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF9774; 1; 0; 0; 2; 2; 0;   0;   2;   269CA;   2A216;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF9774; 1; 0; 2; C; 2; 0;   0;   2;   269CA;   2A216;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;   2;   269CA;   28B82;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF98F4; 1; 0; 2; C; 2; 0;   0;   2;   269CA;   28B82;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;   2;   269CA;   2A28A;   268BC;	
   269D4;2EA0;8000;     401;  AE;FFFF99B4; 1; 3; 2; C; 2; 0;   0;   2;   269CA;   2A28A;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF9234; 1; 0; 0; 2; 2; 0;   0;   2;   269D4;       0;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF9234; 1; 1; 2; C; 2; 0;   0;   2;   269D4;       0;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;   2;   269D4;       0;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF92F4; 1; 0; 2; C; 2; 0;   0;   2;   269D4;       0;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF92F4; 2; 0; 2;10; 0; 0;   0;   2;   269D4;       0;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF9474; 1; 0; 0; 2; 2; 0;   0;   2;   269D4;       0;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF95F4; 1; 0; 0; 2; 2; 0;   0;   2;   269D4;       0;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF9774; 1; 0; 0; 2; 2; 0;   0;   2;   269D4;   2A216;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF9774; 1; 0; 2; C; 2; 0;   0;   2;   269D4;   2A216;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;   2;   269D4;   28B82;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF98F4; 1; 0; 2; C; 2; 0;   0;   2;   269D4;   28B82;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;   2;   269D4;   2A28A;   268BC;	
   269DE;2EA4;8000;     401;  AE;FFFF99B4; 1; 3; 2; C; 2; 0;   0;   2;   269D4;   2A28A;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF9234; 1; 0; 0; 2; 2; 0;   0;   2;   269DE;       0;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF9234; 1; 1; 2; C; 2; 0;   0;   2;   269DE;       0;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;   2;   269DE;       0;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF92F4; 1; 0; 2; C; 2; 0;   0;   2;   269DE;       0;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF92F4; 2; 0; 2;10; 0; 0;   0;   2;   269DE;       0;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF9474; 1; 0; 0; 2; 2; 0;   0;   2;   269DE;       0;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF95F4; 1; 0; 0; 2; 2; 0;   0;   2;   269DE;       0;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF9774; 1; 0; 0; 2; 2; 0;   0;   2;   269DE;   2A216;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF9774; 1; 0; 2; C; 2; 0;   0;   2;   269DE;   2A216;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;   2;   269DE;   28B82;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF98F4; 1; 0; 2; C; 2; 0;   0;   2;   269DE;   28B82;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;   2;   269DE;   2A28A;   268BC;	
   269E8;2EA8;8000;     401;  AE;FFFF99B4; 1; 3; 2; C; 2; 0;   0;   2;   269DE;   2A28A;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF9234; 1; 0; 0; 2; 2; 0;   0;   2;   269E8;       0;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF9234; 1; 1; 2; C; 2; 0;   0;   2;   269E8;       0;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;   2;   269E8;       0;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF92F4; 1; 0; 2; C; 2; 0;   0;   2;   269E8;       0;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF92F4; 2; 0; 2;10; 0; 0;   0;   2;   269E8;       0;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF9474; 1; 0; 0; 2; 2; 0;   0;   2;   269E8;       0;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF95F4; 1; 0; 0; 2; 2; 0;   0;   2;   269E8;       0;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF9774; 1; 0; 0; 2; 2; 0;   0;   2;   269E8;   2A216;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF9774; 1; 0; 2; C; 2; 0;   0;   2;   269E8;   2A216;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;   2;   269E8;   28B82;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF98F4; 1; 0; 2; C; 2; 0;   0;   2;   269E8;   28B82;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;   2;   269E8;   2A28A;   268BC;	
   269F2;2EAC;8000;     401;  AE;FFFF99B4; 1; 3; 2; C; 2; 0;   0;   2;   269E8;   2A28A;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF9234; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;       0;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF9234; 1; 1; 2; C; 2; 0;   0;   2;   269F2;       0;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;       0;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF92F4; 1; 0; 2; C; 2; 0;   0;   2;   269F2;       0;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF92F4; 2; 0; 2;10; 0; 0;   0;   2;   269F2;       0;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF9474; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;       0;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF95F4; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;       0;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF9774; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;   2A216;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF9774; 1; 0; 2; C; 2; 0;   0;   2;   269F2;   2A216;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;   28B82;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF98F4; 1; 0; 2; C; 2; 0;   0;   2;   269F2;   28B82;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;   2A28A;   268BC;	
   269FC;2EB0;8000;     401;  AE;FFFF99B4; 1; 3; 2; C; 2; 0;   0;   2;   269F2;   2A28A;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF9234; 1; 0; 0; 2; 2; 0;   0;   2;   269FC;       0;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF9234; 1; 1; 2; C; 2; 0;   0;   2;   269FC;       0;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;   2;   269FC;       0;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF92F4; 1; 0; 2; C; 2; 0;   0;   2;   269FC;       0;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF92F4; 2; 0; 2;10; 0; 0;   0;   2;   269FC;       0;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF9474; 1; 0; 0; 2; 2; 0;   0;   2;   269FC;       0;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF95F4; 1; 0; 0; 2; 2; 0;   0;   2;   269FC;       0;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF9774; 1; 0; 0; 2; 2; 0;   0;   2;   269FC;   2A216;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF9774; 1; 0; 2; C; 2; 0;   0;   2;   269FC;   2A216;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;   2;   269FC;   28B82;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF98F4; 1; 0; 2; C; 2; 0;   0;   2;   269FC;   28B82;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;   2;   269FC;   2A28A;   268BC;	
   26A06;2EB4;8000;     401;  AE;FFFF99B4; 1; 3; 2; C; 2; 0;   0;   2;   269FC;   2A28A;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF9234; 1; 0; 0; 2; 2; 0;   0;   2;   26A06;       0;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF9234; 1; 1; 2; C; 2; 0;   0;   2;   26A06;       0;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;   2;   26A06;       0;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF92F4; 1; 0; 2; C; 2; 0;   0;   2;   26A06;       0;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF92F4; 2; 0; 2;10; 0; 0;   0;   2;   26A06;       0;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF9474; 1; 0; 0; 2; 2; 0;   0;   2;   26A06;       0;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF95F4; 1; 0; 0; 2; 2; 0;   0;   2;   26A06;       0;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF9774; 1; 0; 0; 2; 2; 0;   0;   2;   26A06;   2A216;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF9774; 1; 0; 2; C; 2; 0;   0;   2;   26A06;   2A216;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;   2;   26A06;   28B82;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF98F4; 1; 0; 2; C; 2; 0;   0;   2;   26A06;   28B82;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;   2;   26A06;   2A28A;   268BC;	
   26A10;2EB8;8000;     401;  AE;FFFF99B4; 1; 3; 2; C; 2; 0;   0;   2;   26A06;   2A28A;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF9234; 1; 0; 0; 2; 2; 0;   0;   2;   26A10;       0;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF9234; 1; 1; 2; C; 2; 0;   0;   2;   26A10;       0;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;   2;   26A10;       0;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF92F4; 1; 0; 2; C; 2; 0;   0;   2;   26A10;       0;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF92F4; 2; 0; 2;10; 0; 0;   0;   2;   26A10;       0;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF9474; 1; 0; 0; 2; 2; 0;   0;   2;   26A10;       0;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF95F4; 1; 0; 0; 2; 2; 0;   0;   2;   26A10;       0;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF9774; 1; 0; 0; 2; 2; 0;   0;   2;   26A10;   2A216;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF9774; 1; 0; 2; C; 2; 0;   0;   2;   26A10;   2A216;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;   2;   26A10;   28B82;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF98F4; 1; 0; 2; C; 2; 0;   0;   2;   26A10;   28B82;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;   2;   26A10;   2A28A;   268BC;	
   26A1A;2EBC;8000;     481;  AE;FFFF99B4; 1; 3; 2; C; 2; 0;   0;   2;   26A10;   2A28A;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9234; 1; 0; 0; 0; 2; 0;   0;   2;   27268;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9234; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9234; 1; 0; 2; 0; 0; 0;   0;   2;   26A26;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9234; 1; 1; 2; 0; 0; 0;   0;   2;   269DE;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9234; 1; 1; 2; 0; 0; 0;   0;   2;   26A06;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9234; 1; 1; 2; 0; 0; 0;   0;   2;   26A26;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF92F4; 1; 0; 0; 0; 2; 0;   0;   2;   273E8;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF92F4; 1; 0; 2; 0; 0; 0;   0;   2;   26984;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF92F4; 1; 0; 2; 0; 0; 0;   0;   2;   26A26;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF92F4; 2; 0; 2;24; 0; 0;   0;   2;   269A2;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9474; 1; 0; 0; 0; 2; 0;   0;   2;   29EB8;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9474; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9474; 1; 0; 2; 0; 0; 0;   0;   2;   26A26;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF95F4; 1; 0; 0; 0; 2; 0;   0;   2;   28234;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF95F4; 1; 0; 0; 0; 2; 0;   0;   2;   29994;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF95F4; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF95F4; 1; 0; 2; 0; 0; 0;   0;   2;   26A26;       0;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9774; 1; 0; 0; 0; 2; 0;   0;   2;   29994;   2A216;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9774; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;   2A216;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9774; 1; 0; 2; 0; 0; 0;   0;   2;   269E8;   2A216;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9774; 1; 0; 2; 0; 0; 0;   0;   2;   26A26;   2A216;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF9774; 1; 0; 2; 0; 2; 0;   0;   2;   26A26;   2A216;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF98F4; 1; 0; 0; 0; 2; 0;   0;   2;   282B8;   28B82;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;   2;   2698E;   28B82;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF98F4; 1; 0; 2; 0; 0; 0;   0;   2;   26984;   28B82;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF98F4; 1; 0; 2; 0; 0; 0;   0;   2;   26A26;   28B82;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF99B4; 1; 0; 0; 0; 2; 0;   0;   2;   270E8;   2A28A;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;   2;   269F2;   2A28A;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF99B4; 1; 3; 2; 0; 0; 0;   0;   2;   26984;   2A28A;   268BC;	
   26A26;1CCC;8000;      28;  A1;FFFF99B4; 1; 3; 2; 0; 0; 0;   0;   2;   26A26;   2A28A;   268BC;	
   26A30;1CCC;8000; 1000085;  A1;FFFF9234; 1; 0; 2; 0; 0; 0;   0;   2;   26A26;       0;   268BC;	
   26A30;1CCC;8000; 1000085;  A1;FFFF9234; 1; 1; 2; 0; 0; 0;   0;   2;   26A26;       0;   268BC;	
   26A30;1CCC;8000; 1000085;  A1;FFFF92F4; 1; 0; 2; 0; 0; 0;   0;   2;   26A26;       0;   268BC;	
   26A30;1CCC;8000; 1000085;  A1;FFFF9474; 1; 0; 2; 0; 0; 0;   0;   2;   26A26;       0;   268BC;	
   26A30;1CCC;8000; 1000085;  A1;FFFF95F4; 1; 0; 2; 0; 0; 0;   0;   2;   26A26;       0;   268BC;	
   26A30;1CCC;8000; 1000085;  A1;FFFF9774; 1; 0; 2; 0; 0; 0;   0;   2;   26A26;   2A216;   268BC;	
   26A30;1CCC;8000; 1000085;  A1;FFFF98F4; 1; 0; 2; 0; 0; 0;   0;   2;   26A26;   28B82;   268BC;	
   26A30;1CCC;8000; 1000085;  A1;FFFF99B4; 1; 3; 2; 0; 0; 0;   0;   2;   26A26;   2A28A;   268BC;	
   26A62;1A44;8000;     40A;  84;FFFF8FF4; 1; 3; 2; 8; 0; 0;   0;   4;   26A76;   28BFE;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9174; 1; 3; 2; 8; 0; 0;   0;   4;   26BA6;       0;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9234; 1; 2; 2; 8; 0; 0;   0;   4;   26A62;   2A244;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9234; 1; 2; 2; 8; 0; 0;   0;   4;   26A6C;   2A244;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9234; 1; 3; 2; 8; 0; 0;   0;   4;   26A76;       0;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF93B4; 1; 1; 2; 8; 0; 0;   0;   4;   26A62;       0;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF93B4; 1; 1; 2; 8; 0; 0;   0;   4;   26A62;   2A358;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF93B4; 1; 1; 2; 8; 0; 0;   0;   4;   26BA6;       0;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF93B4; 1; 1; 2; 8; 0; 0;   0;   4;   26BA6;   2A358;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9474; 1; 1; 2; 8; 0; 0;   0;   4;   26A62;   2A1CC;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9474; 1; 1; 2; 8; 0; 0;   0;   4;   26A6C;   2A1CC;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9474; 1; 1; 2; 8; 0; 0;   0;   4;   26A76;   2A1CC;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9474; 1; 1; 2; 8; 0; 0;   0;   4;   26A8A;   2A1CC;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF95F4; 1; 2; 2; 8; 0; 0;   0;   4;   26A62;       0;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF95F4; 1; 2; 2; 8; 0; 0;   0;   4;   26A6C;       0;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF95F4; 1; 2; 2; 8; 0; 0;   0;   4;   26A80;       0;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF95F4; 1; 2; 2; 8; 0; 0;   0;   4;   26BB0;       0;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF96B4; 1; 1; 2; 8; 0; 0;   0;   4;   26A62;       0;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF96B4; 1; 1; 2; 8; 0; 0;   0;   4;   26A8A;       0;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF96B4; 1; 1; 2; 8; 0; 0;   0;   4;   26BA6;       0;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9774; 1; 1; 2; 8; 0; 0;   0;   4;   26A62;   2A364;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9774; 1; 1; 2; 8; 0; 0;   0;   4;   26A6C;   2A364;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9774; 1; 1; 2; 8; 0; 0;   0;   4;   26A8A;   2A364;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9774; 1; 1; 2; 8; 0; 0;   0;   4;   26AF8;   2A364;   26A3C;	
   26A62;1A44;8000;     40A;  84;FFFF9774; 1; 1; 2; 8; 0; 0;   0;   4;   26BB0;   2A364;   26A3C;	
