copyright	zengfr	site:http://github.com/zengfr/romhack
a0,w@(a0+0),w@(a0+2),d@(a0+4),w@(a0+8),b@(a6+0),b@(a6+3),b@(a6+4),b@(a6+5),b@(a6+6),b@(a6+7),w@(a6+20),w@(a6+26),d@(a6+28),d@(a6+30),d@(a6+40);	
   2AC1C;335C;8000;      D0;   0; 2; 1; 2; 2; C; 0;   8; 202;   34BCA;       0;   34B90;	
   2E940;26F4;8000;     88A;   0; 2; 1; 2; 2; 0; 0;   8; 208;   34CBA;       0;   34B90;	
   2E940;26F4;8000;     88A;   0; 2; 1; 2; 2; E; 0;   8; 202;   34BE8;       0;   34B90;	
   2E940;26F4;8000;     88A;   0; 2; 1; 2; 2; E; 0;   8; 204;   34BCA;       0;   34B90;	
   2E940;26F4;8000;     88A;   0; 2; 1; 2; 2; E; 0;   8; 206;   34CEC;       0;   34B90;	
   2E940;26F4;8000;     88A;   0; 2; 1; 2; 2; E; 0;   8; 20A;   34CEC;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2; 2; 0;   8; 200;   34BCA;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2; 2; 0;   8; 202;   34BDE;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2; 2; 0;   8; 202;   34BE8;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2; 2; 0;   8; 204;   34BE8;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2; 2; 0;   8; 206;   34BCA;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2;14; 0;   8; 200;   34BCA;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2;14; 0;   8; 200;   34BD4;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2;14; 0;   8; 200;   34BDE;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2;14; 0;   8; 200;   34BFC;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2;14; 0;   8; 202;   34CCE;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2;14; 0;   8; 204;   34D6E;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2;14; 0;   8; 206;   34BCA;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2;14; 0;   8; 206;   34BE8;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2;18; 0;   8; 200;   34BCA;       0;   34B90;	
   2E94C;26F8;8000;     88A;   0; 2; 1; 2; 2;18; 0;   8; 204;   34BFC;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 1; 1; 2; 2; 4; 0;   8; 200;   30BBE;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 200;   2E982;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 200;   2E9C2;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 200;   34BCA;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 200;   34BD4;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 200;   34BDE;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 200;   34BE8;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 200;   34BF2;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 200;   34C9A;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 202;   2E9CC;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 202;   34BCA;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 202;   34BD4;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 202;   34BDE;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 202;   34BF2;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 202;   34C44;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 202;   34CBA;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 202;   34CCE;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 202;   34CE2;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 202;   34D6E;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 204;   2E9C2;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 204;   2E9CC;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 204;   34BCA;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 204;   34BDE;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 204;   34BE8;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 204;   34BF2;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 204;   34BFC;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 204;   34C84;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 204;   34CBA;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 204;   34CCE;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 204;   34CE2;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 206;   34BE8;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 206;   34BF2;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 208;   34BCA;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 208;   34BDE;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 20A;   34BCA;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 20A;   34BE8;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;   8; 20A;   34C44;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;  6C; 200;   4DA8E;       0;   4DA44;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;  DC;   0;   57C3E;       0;   57C20;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;  DC;   2;   57C3E;       0;   57C20;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;  DC;   3;   57C48;       0;   57C20;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; 4; 0;  DC;   5;   57C48;       0;   57C20;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; A; 0;   8; 200;   34BD4;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; A; 0;   8; 200;   34BE8;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; A; 0;   8; 200;   34BF2;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; A; 0;   8; 200;   34CCE;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; A; 0;   8; 20A;   34BCA;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; C; 0;   8; 202;   2E9CC;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; C; 0;   8; 202;   34BDE;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; C; 0;   8; 204;   34BFC;       0;   34B90;	
   2E958;2700;8000; 1000A01;5600; 2; 1; 2; 2; C; 0;   8; 20A;   2E9C2;       0;   34B90;	
   2E962;2704;8000;     A07;5600; 1; 1; 2; 2; 4; 4;   8; 200;   2E958;       0;   34B90;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; 4; 4;   8; 200;   2E958;       0;   34B90;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; 4; 4;   8; 202;   2E958;       0;   34B90;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; 4; 4;   8; 204;   2E958;       0;   34B90;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; 4; 4;   8; 206;   2E958;       0;   34B90;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; 4; 4;   8; 208;   2E958;       0;   34B90;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; 4; 4;   8; 20A;   2E958;       0;   34B90;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; 4; 4;  6C; 200;   2E958;       0;   4DA44;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; 4; 4;  DC;   0;   2E958;       0;   57C20;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; 4; 4;  DC;   2;   2E958;       0;   57C20;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; 4; 4;  DC;   3;   2E958;       0;   57C20;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; 4; 4;  DC;   5;   2E958;       0;   57C20;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; A; 4;   8; 200;   2E958;       0;   34B90;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; A; 4;   8; 20A;   2E958;       0;   34B90;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; C; 4;   8; 202;   2E958;       0;   34B90;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; C; 4;   8; 204;   2E958;       0;   34B90;	
   2E962;2704;8000;     A07;5600; 2; 1; 2; 2; C; 4;   8; 20A;   2E958;       0;   34B90;	
   2E96C;2708;8000; 1000A01;5600; 1; 1; 2; 2; 4; 4;   8; 200;   2E962;       0;   34B90;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; 4; 4;   8; 200;   2E962;       0;   34B90;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; 4; 4;   8; 202;   2E962;       0;   34B90;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; 4; 4;   8; 204;   2E962;       0;   34B90;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; 4; 4;   8; 206;   2E962;       0;   34B90;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; 4; 4;   8; 208;   2E962;       0;   34B90;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; 4; 4;   8; 20A;   2E962;       0;   34B90;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; 4; 4;  6C; 200;   2E962;       0;   4DA44;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; 4; 4;  DC;   0;   2E962;       0;   57C20;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; 4; 4;  DC;   2;   2E962;       0;   57C20;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; 4; 4;  DC;   3;   2E962;       0;   57C20;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; 4; 4;  DC;   5;   2E962;       0;   57C20;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; A; 4;   8; 200;   2E962;       0;   34B90;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; A; 4;   8; 20A;   2E962;       0;   34B90;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; C; 4;   8; 202;   2E962;       0;   34B90;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; C; 4;   8; 204;   2E962;       0;   34B90;	
   2E96C;2708;8000; 1000A01;5600; 2; 1; 2; 2; C; 4;   8; 20A;   2E962;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 1; 1; 2; 2; 4; 6;   8; 200;   2E96C;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;   8; 200;   2E96C;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;   8; 200;   2E976;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;   8; 202;   2E96C;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;   8; 202;   2E976;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;   8; 204;   2E96C;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;   8; 204;   2E976;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;   8; 206;   2E96C;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;   8; 208;   2E96C;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;   8; 208;   2E976;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;   8; 20A;   2E96C;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;   8; 20A;   2E976;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;  6C; 200;   2E96C;       0;   4DA44;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;  DC;   0;   2E96C;       0;   57C20;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;  DC;   2;   2E96C;       0;   57C20;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;  DC;   3;   2E96C;       0;   57C20;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; 4; 6;  DC;   5;   2E96C;       0;   57C20;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; A; 6;   8; 200;   2E96C;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; A; 6;   8; 200;   2E976;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; A; 6;   8; 20A;   2E96C;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; C; 6;   8; 202;   2E96C;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; C; 6;   8; 202;   2E976;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; C; 6;   8; 204;   2E96C;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; C; 6;   8; 204;   2E976;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; C; 6;   8; 20A;   2E96C;       0;   34B90;	
   2E976;2704;8000;     A87;   0; 2; 1; 2; 2; C; 6;   8; 20A;   2E976;       0;   34B90;	
   2E982;26FC;8000;     A18;5600; 2; 1; 2; 2; 6; 0;   8; 200;   34BCA;       0;   34B90;	
   2E982;26FC;8000;     A18;5600; 2; 1; 2; 2; 6; 0;   8; 200;   34CD8;       0;   34B90;	
   2E982;26FC;8000;     A18;5600; 2; 1; 2; 2; 6; 0;   8; 202;   34BCA;       0;   34B90;	
   2E982;26FC;8000;     A18;5600; 2; 1; 2; 2; 6; 0;   8; 202;   34BE8;       0;   34B90;	
   2E982;26FC;8000;     A18;5600; 2; 1; 2; 2; 6; 0;   8; 204;   34BCA;       0;   34B90;	
   2E982;26FC;8000;     A18;5600; 2; 1; 2; 2; 6; 0;   8; 204;   34BF2;       0;   34B90;	
   2E982;26FC;8000;     A18;5600; 2; 1; 2; 2; 6; 0;   8; 204;   34DBA;       0;   34B90;	
   2E982;26FC;8000;     A18;5600; 2; 1; 2; 2; 6; 0;   8; 204;   34DC6;       0;   34B90;	
   2E982;26FC;8000;     A18;5600; 2; 1; 2; 2; 6; 0;   8; 206;   34BCA;       0;   34B90;	
   2E98C;2700;8000; 1000A01;5600; 2; 1; 2; 2; 6; 2;   8; 200;   2E982;       0;   34B90;	
   2E98C;2700;8000; 1000A01;5600; 2; 1; 2; 2; 6; 2;   8; 202;   2E982;       0;   34B90;	
   2E98C;2700;8000; 1000A01;5600; 2; 1; 2; 2; 6; 2;   8; 204;   2E982;       0;   34B90;	
   2E98C;2700;8000; 1000A01;5600; 2; 1; 2; 2; 6; 2;   8; 206;   2E982;       0;   34B90;	
   2E996;2704;8000;     A07;5600; 2; 1; 2; 2; 6; 4;   8; 200;   2E98C;       0;   34B90;	
   2E996;2704;8000;     A07;5600; 2; 1; 2; 2; 6; 4;   8; 202;   2E98C;       0;   34B90;	
   2E996;2704;8000;     A07;5600; 2; 1; 2; 2; 6; 4;   8; 204;   2E98C;       0;   34B90;	
   2E996;2704;8000;     A07;5600; 2; 1; 2; 2; 6; 4;   8; 206;   2E98C;       0;   34B90;	
   2E9A0;2708;8000; 1000A01;5600; 2; 1; 2; 2; 6; 4;   8; 200;   2E996;       0;   34B90;	
   2E9A0;2708;8000; 1000A01;5600; 2; 1; 2; 2; 6; 4;   8; 202;   2E996;       0;   34B90;	
   2E9A0;2708;8000; 1000A01;5600; 2; 1; 2; 2; 6; 4;   8; 204;   2E996;       0;   34B90;	
   2E9A0;2708;8000; 1000A01;5600; 2; 1; 2; 2; 6; 4;   8; 206;   2E996;       0;   34B90;	
   2E9AA;2704;8000;     A87;   0; 2; 1; 2; 2; 6; 6;   8; 200;   2E9A0;       0;   34B90;	
   2E9AA;2704;8000;     A87;   0; 2; 1; 2; 2; 6; 6;   8; 200;   2E9AA;       0;   34B90;	
   2E9AA;2704;8000;     A87;   0; 2; 1; 2; 2; 6; 6;   8; 202;   2E9A0;       0;   34B90;	
   2E9AA;2704;8000;     A87;   0; 2; 1; 2; 2; 6; 6;   8; 202;   2E9AA;       0;   34B90;	
   2E9AA;2704;8000;     A87;   0; 2; 1; 2; 2; 6; 6;   8; 204;   2E9A0;       0;   34B90;	
   2E9AA;2704;8000;     A87;   0; 2; 1; 2; 2; 6; 6;   8; 204;   2E9AA;       0;   34B90;	
   2E9AA;2704;8000;     A87;   0; 2; 1; 2; 2; 6; 6;   8; 206;   2E9A0;       0;   34B90;	
   2E9AA;2704;8000;     A87;   0; 2; 1; 2; 2; 6; 6;   8; 206;   2E9AA;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 1; 1; 2; 2;1A; 0;   8; 200;   2E9B6;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 1; 1; 2; 2;1A; 0;   8; 200;   2EA5E;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 1; 1; 2; 2;1A; 0;   8; 202;   2E9B6;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 1; 1; 2; 2;1A; 0;   8; 202;   2EA34;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 1; 1; 2; 2;1A; 0;   8; 204;   2E9B6;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 1; 1; 2; 2;1A; 0;   8; 204;   2EA5E;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 1; 1; 2; 2;1A; 0;   8; 206;   2E9B6;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 1; 1; 2; 2;1A; 0;   8; 206;   2EA34;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 200;   2E976;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 200;   2E9AA;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 200;   2E9B6;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 202;   2E976;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 202;   2E9AA;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 202;   2E9B6;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 202;   2EA00;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 204;   2E976;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 204;   2E9AA;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 204;   2E9B6;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 204;   2E9F6;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 204;   2EA00;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 206;   2E9AA;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 206;   2E9B6;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 208;   2E976;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 208;   2E9B6;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 20A;   2E976;       0;   34B90;	
   2E9B6;2728;8000;     899;   0; 2; 1; 2; 2;1A; 0;   8; 20A;   2E9B6;       0;   34B90;	
   2E9C2;271C;8000;       A;6700; 1; 1; 2; 2;1A; 2;   8; 200;   2E9C2;       0;   34B90;	
   2E9C2;271C;8000;       A;6700; 1; 1; 2; 2;1A; 2;   8; 202;   2E9C2;       0;   34B90;	
   2E9C2;271C;8000;       A;6700; 1; 1; 2; 2;1A; 2;   8; 204;   2E9C2;       0;   34B90;	
   2E9C2;271C;8000;       A;6700; 1; 1; 2; 2;1A; 2;   8; 20A;   2E9C2;       0;   34B90;	
   2E9C2;271C;8000;       A;6700; 2; 1; 2; 2;1A; 2;   8; 200;   2E9B6;       0;   34B90;	
   2E9C2;271C;8000;       A;6700; 2; 1; 2; 2;1A; 2;   8; 202;   2E9B6;       0;   34B90;	
   2E9C2;271C;8000;       A;6700; 2; 1; 2; 2;1A; 2;   8; 204;   2E9B6;       0;   34B90;	
   2E9C2;271C;8000;       A;6700; 2; 1; 2; 2;1A; 2;   8; 20A;   2E9B6;       0;   34B90;	
   2E9CC;2720;8000;       A;6800; 1; 1; 2; 2;1A; 2;   8; 200;   2E9C2;       0;   34B90;	
   2E9CC;2720;8000;       A;6800; 1; 1; 2; 2;1A; 2;   8; 202;   2E9C2;       0;   34B90;	
   2E9CC;2720;8000;       A;6800; 1; 1; 2; 2;1A; 2;   8; 204;   2E9C2;       0;   34B90;	
   2E9CC;2720;8000;       A;6800; 1; 1; 2; 2;1A; 2;   8; 20A;   2E9C2;       0;   34B90;	
   2E9D6;2724;8000;       A;6900; 1; 1; 2; 2;1A; 2;   8; 200;   2E9CC;       0;   34B90;	
   2E9D6;2724;8000;       A;6900; 1; 1; 2; 2;1A; 2;   8; 202;   2E9CC;       0;   34B90;	
   2E9D6;2724;8000;       A;6900; 1; 1; 2; 2;1A; 2;   8; 204;   2E9CC;       0;   34B90;	
   2E9D6;2724;8000;       A;6900; 1; 1; 2; 2;1A; 2;   8; 20A;   2E9CC;       0;   34B90;	
   2E9E0;2720;8000;      8A;   0; 1; 1; 2; 2;1A; 2;   8; 200;   2E9D6;       0;   34B90;	
   2E9E0;2720;8000;      8A;   0; 1; 1; 2; 2;1A; 2;   8; 202;   2E9D6;       0;   34B90;	
   2E9E0;2720;8000;      8A;   0; 1; 1; 2; 2;1A; 2;   8; 204;   2E9D6;       0;   34B90;	
   2E9E0;2720;8000;      8A;   0; 1; 1; 2; 2;1A; 2;   8; 20A;   2E9D6;       0;   34B90;	
   2E9EC;2710;8000;     801;   0; 2; 1; 2; 2;1C; 0;   8; 202;   2E958;       0;   34B90;	
   2E9EC;2710;8000;     801;   0; 2; 1; 2; 2;1C; 0;   8; 202;   2E982;       0;   34B90;	
   2E9EC;2710;8000;     801;   0; 2; 1; 2; 2;1C; 0;   8; 204;   2E958;       0;   34B90;	
   2E9EC;2710;8000;     801;   0; 2; 1; 2; 2;1C; 2;   8; 204;   2E9EC;       0;   34B90;	
   2E9F6;2714;8000;     805;   0; 2; 1; 2; 2;1C; 2;   8; 202;   2E9EC;       0;   34B90;	
   2E9F6;2714;8000;     805;   0; 2; 1; 2; 2;1C; 2;   8; 204;   2E9EC;       0;   34B90;	
   2EA00;2718;8000;     8C6;   0; 2; 1; 2; 2;1C; 2;   8; 202;   2E9F6;       0;   34B90;	
   2EA00;2718;8000;     8C6;   0; 2; 1; 2; 2;1C; 2;   8; 204;   2E9F6;       0;   34B90;	
   2EA0C;31E4;8000;     A07;5500; 1; 1; 2; 2; 8; 0;   8; 200;   30BDC;       0;   34B90;	
   2EA0C;31E4;8000;     A07;5500; 1; 1; 2; 2; 8; 0;   8; 202;   30BDC;       0;   34B90;	
   2EA0C;31E4;8000;     A07;5500; 1; 1; 2; 2; 8; 0;   8; 206;   30BDC;       0;   34B90;	
   2EA16;2700;8000; 1000A01;5600; 1; 1; 2; 2; 8; 2;   8; 200;   2EA0C;       0;   34B90;	
   2EA16;2700;8000; 1000A01;5600; 1; 1; 2; 2; 8; 2;   8; 202;   2EA0C;       0;   34B90;	
   2EA16;2700;8000; 1000A01;5600; 1; 1; 2; 2; 8; 2;   8; 206;   2EA0C;       0;   34B90;	
   2EA20;2704;8000;     A02;5700; 1; 1; 2; 2; 8; 4;   8; 200;   2EA16;       0;   34B90;	
   2EA20;2704;8000;     A02;5700; 1; 1; 2; 2; 8; 4;   8; 202;   2EA16;       0;   34B90;	
   2EA20;2704;8000;     A02;5700; 1; 1; 2; 2; 8; 4;   8; 206;   2EA16;       0;   34B90;	
   2EA2A;2708;8000; 1000A01;   0; 1; 1; 2; 2; 8; 4;   8; 200;   2EA20;       0;   34B90;	
   2EA2A;2708;8000; 1000A01;   0; 1; 1; 2; 2; 8; 4;   8; 202;   2EA20;       0;   34B90;	
   2EA2A;2708;8000; 1000A01;   0; 1; 1; 2; 2; 8; 4;   8; 206;   2EA20;       0;   34B90;	
   2EA34;2704;8000;     A87;   0; 1; 1; 2; 2; 8; 6;   8; 200;   2EA2A;       0;   34B90;	
   2EA34;2704;8000;     A87;   0; 1; 1; 2; 2; 8; 6;   8; 200;   2EA34;       0;   34B90;	
   2EA34;2704;8000;     A87;   0; 1; 1; 2; 2; 8; 6;   8; 202;   2EA2A;       0;   34B90;	
   2EA34;2704;8000;     A87;   0; 1; 1; 2; 2; 8; 6;   8; 206;   2EA2A;       0;   34B90;	
   2EA34;2704;8000;     A87;   0; 1; 1; 2; 2; 8; 6;   8; 206;   2EA34;       0;   34B90;	
